Unnamed: 0,junction,node,x,y,latitude,longitude,stream_order,receiver_junction,geometry,node.1,row,col,latitude.1,longitude.1,chi,elevation,flow_distance,drainage_area,m_chi,b_chi,source_key,basin_key,segmented_elevation,dist,sinuosity,gradient,Junction Index,most_common_rocktype_id,RCS_D,LE,ksn_bin,ksn_bin_label,ksn_bin_midpoint
1061,3281,289481237,546787.5,6046452.5,54.5634271,-2.27641462,1,3215,POINT (-2.27641462 54.5634271),289481237,13405,9633,54.5634271,-2.27641462,17.898,429.55,127700.0,1331700.0,33.975,-175.19,90,2,432.89,0.0,1.1642615636627536,0.0689824976470181,3281,262.0,LIMESTONE,0.552380952,7,34–43,38.533500000000004
1062,3282,289580960,545387.5,6046432.5,54.5633749,-2.29806737,1,3213,POINT (-2.29806737 54.5633749),289580960,13409,9353,54.5633749,-2.29806737,18.669,443.23,128590.0,1318400.0,10.152,253.91,87,2,443.44,0.0,1.1696031507520446,0.0201850866339466,3282,262.0,LIMESTONE,0.552380952,1,6–11,8.492999999999999
1063,3289,290302013,525772.5,6046287.5,54.5634512,-2.60142127,1,3290,POINT (-2.60142127 54.5634512),290302013,13438,5430,54.5634512,-2.60142127,12.238,177.64,95704.0,1332600.0,17.32,-36.173,177,2,175.79,0.0,1.4794802734666292,0.0375769836328334,3289,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,3,15–20,17.142
1064,3290,286602078,526432.5,6047027.5,54.5700674,-2.59114794,3,3291,POINT (-2.59114794 54.5700674),286602078,13290,5562,54.5700674,-2.59114794,9.8792,140.38,94237.0,38133000.0,17.848,-35.973,137,2,140.35,0.0,1.2726028046422702,0.003822905621422,3290,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,3,15–20,17.142
1065,3291,283701938,526532.5,6047607.5,54.5752745,-2.58954883,3,3101,POINT (-2.58954883 54.5752745),283701938,13174,5582,54.5752745,-2.58954883,9.5896,138.13,93488.0,46964000.0,10.612,36.378,137,2,138.15,0.0,1.3550821556777028,0.0073000720798643,3291,818.0,SANDSTONE,0.619047619,1,6–11,8.492999999999999
1066,3292,290303243,531922.5,6046287.5,54.5631005,-2.50631339,1,3293,POINT (-2.50631339 54.5631005),290303243,13438,6660,54.5631005,-2.50631339,9.8291,138.58,98623.0,1271400.0,12.671,15.214,165,2,139.76,0.0,1.1766968108291045,0.0245929633463283,3292,918.0,BRECCIA,1.19047619,2,11–15,12.7015
1067,3293,289453225,531732.5,6046457.5,54.5646402,-2.5092333,3,3294,POINT (-2.5092333 54.5646402),289453225,13404,6622,54.5646402,-2.5092333,9.2978,132.31,98323.0,41410000.0,10.931,30.486,127,2,132.12,0.0,1.4603965043161615,0.0074207472401034,3293,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,2,11–15,12.7015
1068,3294,283702896,531322.5,6047607.5,54.5750005,-2.51545144,3,3050,POINT (-2.51545144 54.5750005),283702896,13174,6540,54.5750005,-2.51545144,8.6343,123.25,96540.0,47479000.0,15.783,-13.21,127,2,123.07,0.0,1.3126518892346597,0.0060095246727551,3294,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,3,15–20,17.142
1069,3295,290502502,528177.5,6046247.5,54.5629635,-2.56423227,1,3296,POINT (-2.56423227 54.5629635),290502502,13446,5911,54.5629635,-2.56423227,12.062,176.58,96294.0,1275300.0,18.372,-44.457,173,2,177.14,0.0,1.0534577333126796,0.0355996061602217,3295,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,3,15–20,17.142
1070,3296,290477479,528067.5,6046252.5,54.5630145,-2.5659329,2,3291,POINT (-2.5659329 54.5630145),290477479,13445,5889,54.5630145,-2.5659329,11.855,172.66,96178.0,5940600.0,17.708,-38.143,163,2,171.79,0.0,1.313798293131818,0.0168644814356288,3296,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,3,15–20,17.142
1071,3297,290554499,538152.5,6046237.5,54.5622198,-2.40997712,1,3243,POINT (-2.40997712 54.5622198),290554499,13448,7906,54.5622198,-2.40997712,16.719,183.71,114420.0,1333500.0,3.2236,129.61,123,2,183.51,0.0,1.5283882783757314,0.0199502009787982,3297,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
1072,3298,290561492,573117.5,6046237.5,54.5583757,-1.86933738,1,3299,POINT (-1.86933738 54.5583757),290561492,13448,14899,54.5583757,-1.86933738,16.439,167.8,104670.0,1417100.0,11.895,-27.432,350,3,168.11,0.0,1.2925166567715356,0.0138390304574327,3298,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,2,11–15,12.7015
1073,3299,291512088,575857.5,6046047.5,54.5562652,-1.82702568,2,3300,POINT (-1.82702568 54.5562652),291512088,13486,15447,54.5562652,-1.82702568,11.885,129.79,101120.0,6869500.0,8.3085,31.223,350,3,129.97,0.0,1.2055122786978236,0.0131466523341966,3299,722.0,MUDSTONE,0.619047619,1,6–11,8.492999999999999
1074,3300,291737518,577927.5,6046002.5,54.5555464,-1.79503722,2,3031,POINT (-1.79503722 54.5555464),291737518,13495,15861,54.5555464,-1.79503722,9.9245,102.57,98624.0,10768000.0,15.873,-54.577,350,3,102.95,0.0,1.2513811203636378,0.010467601999261,3300,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,3,15–20,17.142
1075,3303,291107272,551882.5,6046127.5,54.5600098,-2.19768412,1,3260,POINT (-2.19768412 54.5600098),291107272,13470,10652,54.5600098,-2.19768412,21.453,415.07,143330.0,1743800.0,10.712,185.57,249,3,415.37,0.0,1.251483825187478,0.0207804523531129,3303,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,1,6–11,8.492999999999999
1076,3304,291129704,539037.5,6046122.5,54.5611188,-2.39630683,1,3305,POINT (-2.39630683 54.5611188),291129704,13471,8083,54.5611188,-2.39630683,19.492,201.89,115190.0,1273900.0,11.481,-24.216,122,2,199.56,0.0,2.669316603920932,0.0314244684968012,3304,818.0,SANDSTONE,0.619047619,2,11–15,12.7015
1077,3305,299855388,537977.5,6044377.5,54.5455179,-2.41292342,2,3046,POINT (-2.41292342 54.5455179),299855388,13820,7871,54.5455179,-2.41292342,12.268,137.73,109740.0,5509300.0,2.924,101.73,122,2,137.6,0.0,1.601138239380356,0.0038551010827999,3305,818.0,SANDSTONE,0.619047619,0,0–6,3.11475
1078,3306,291181055,545782.5,6046112.5,54.5604637,-2.29200891,1,3214,POINT (-2.29200891 54.5604637),291181055,13473,9432,54.5604637,-2.29200891,18.551,424.62,128120.0,1323200.0,13.781,173.51,88,2,429.16,0.0,1.249113835706779,0.0307497899802384,3306,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,2,11–15,12.7015
1079,3307,291260798,569472.5,6046097.5,54.5576312,-1.92572412,1,3198,POINT (-1.92572412 54.5576312),291260798,13476,14170,54.5576312,-1.92572412,11.26,166.86,113560.0,1254100.0,19.977,-57.517,339,3,167.42,0.0,1.1197705168304326,0.0414315091227262,3307,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,4,20–24,21.8765
1080,3309,291478932,535082.5,6046052.5,54.5607794,-2.45747383,1,3048,POINT (-2.45747383 54.5607794),291478932,13485,7292,54.5607794,-2.45747383,10.595,129.6,105650.0,1748400.0,2.611,101.89,139,2,129.56,0.0,1.3507586957386233,0.0052341899459871,3309,818.0,SANDSTONE,0.619047619,0,0–6,3.11475
1081,3311,292405080,540542.5,6045867.5,54.5587089,-2.37306951,1,3312,POINT (-2.37306951 54.5587089),292405080,13522,8384,54.5587089,-2.37306951,16.521,233.61,117600.0,1728500.0,27.143,-215.92,115,2,232.51,0.0,1.444203670564595,0.0643209515367873,3311,703.0,SANDSTONE,0.628571429,5,24–28,26.1535
1082,3312,293580081,540142.5,6045632.5,54.556629,-2.3792866,2,3278,POINT (-2.3792866 54.556629),293580081,13569,8304,54.556629,-2.3792866,15.506,203.77,116930.0,3651500.0,27.208,-216.97,115,2,204.93,0.0,1.7855110732031658,0.0290327744402984,3312,818.0,SANDSTONE,0.619047619,5,24–28,26.1535
1083,3314,292751117,520707.5,6045797.5,54.5592802,-2.67978586,1,3315,POINT (-2.67978586 54.5592802),292751117,13536,4417,54.5592802,-2.67978586,14.833,233.7,102470.0,1347000.0,4.7689,162.68,150,2,233.42,0.0,1.3660779144933128,0.0109286233159465,3314,160.0,LIMESTONE,0.552380952,0,0–6,3.11475
1084,3315,291250987,520417.5,6046097.5,54.5619881,-2.68424942,2,3316,POINT (-2.68424942 54.5619881),291250987,13476,4359,54.5619881,-2.68424942,13.915,229.14,101900.0,8672400.0,10.587,83.392,140,2,230.71,0.0,1.1683391544527792,0.0095233226426906,3315,160.0,LIMESTONE,0.552380952,1,6–11,8.492999999999999
1085,3316,287575890,520457.5,6046832.5,54.5685919,-2.68357969,3,3167,POINT (-2.68357969 54.5685919),287575890,13329,4367,54.5685919,-2.68357969,13.269,222.13,101040.0,18513000.0,13.929,38.114,134,2,222.95,0.0,1.2682352641614172,0.0137183287467262,3316,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,2,11–15,12.7015
1086,3317,292958431,557232.5,6045757.5,54.5561082,-2.11503365,1,3318,POINT (-2.11503365 54.5561082),292958431,13544,11722,54.5561082,-2.11503365,15.424,326.96,130110.0,1251400.0,0.51041,319.1,294,3,326.97,0.0,1.414213562373095,0.0002828427124743,3317,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,0,0–6,3.11475
1087,3318,293133446,557227.5,6045722.5,54.5557943,-2.11511776,2,3319,POINT (-2.11511776 54.5557943),293133446,13551,11721,54.5557943,-2.11511776,15.335,326.95,130060.0,20800000.0,10.138,168.16,257,3,323.63,0.0,1.2693337387502004,0.0563066587606763,3318,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,1,6–11,8.492999999999999
1088,3319,290958468,557912.5,6046157.5,54.5596252,-2.1044417,3,3205,POINT (-2.1044417 54.5596252),290958468,13464,11858,54.5596252,-2.1044417,14.813,281.26,129030.0,30729000.0,6.3119,187.79,257,3,281.29,0.0,1.3775616568186355,0.0042998368032916,3319,722.0,MUDSTONE,0.619047619,1,6–11,8.492999999999999
1089,3320,293005006,540077.5,6045747.5,54.5576676,-2.38027594,1,3312,POINT (-2.38027594 54.5576676),293005006,13546,8291,54.5576676,-2.38027594,15.777,209.14,117090.0,1391900.0,20.645,-116.32,119,2,209.38,0.0,1.2112178625671437,0.0406514995124095,3320,703.0,SANDSTONE,0.628571429,4,20–24,21.8765
1090,3321,293559590,562702.5,6045637.5,54.5543818,-2.03049136,1,2416,POINT (-2.03049136 54.5543818),293559590,13568,12816,54.5543818,-2.03049136,18.534,293.93,119750.0,1595600.0,9.3099,121.26,317,3,293.81,0.0,1.204783743993582,0.0264419204006779,3321,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,1,6–11,8.492999999999999
1091,3322,293686395,571667.5,6045612.5,54.5529672,-1.89190721,1,3199,POINT (-1.89190721 54.5529672),293686395,13573,14609,54.5529672,-1.89190721,15.088,172.08,116270.0,1346400.0,2.8793,129.28,329,3,172.72,0.0,1.4404448181010017,0.0053992832254646,3322,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,0,0–6,3.11475
1092,3324,294537063,574497.5,6045442.5,54.5510311,-1.84820361,1,3299,POINT (-1.84820361 54.5510311),294537063,13607,15175,54.5510311,-1.84820361,14.319,152.24,102860.0,1499800.0,2.643,114.63,355,3,152.48,0.0,1.1689639548701292,0.0150823222912841,3324,722.0,MUDSTONE,0.619047619,0,0–6,3.11475
1093,3327,294807122,549627.5,6045387.5,54.5535861,-2.23267695,1,3328,POINT (-2.23267695 54.5535861),294807122,13618,10201,54.5535861,-2.23267695,24.657,464.23,140550.0,1323400.0,15.724,79.695,257,3,467.4,0.0,1.319363884392084,0.0271214843682774,3327,722.0,MUDSTONE,0.619047619,3,15–20,17.142
1094,3328,296007986,553242.5,6045147.5,54.5510621,-2.1768327,2,3318,POINT (-2.1768327 54.5510621),296007986,13666,10924,54.5510621,-2.1768327,18.736,365.97,135770.0,11173000.0,26.431,-128.93,257,3,366.29,0.0,1.4181860679695018,0.0096913520791891,3328,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
1095,3329,294812670,577367.5,6045387.5,54.5501064,-1.80385589,1,3300,POINT (-1.80385589 54.5501064),294812670,13618,15749,54.5501064,-1.80385589,11.81,123.93,99808.0,1420000.0,11.841,-16.532,361,3,123.32,0.0,1.4234872333773616,0.0256804791426862,3329,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,2,11–15,12.7015
1096,3337,295381351,545432.5,6045272.5,54.5529466,-2.29755067,1,3216,POINT (-2.29755067 54.5529466),295381351,13641,9362,54.5529466,-2.29755067,16.632,398.67,126080.0,1285300.0,82.924,-971.21,93,2,407.95,0.0,1.199405400904943,0.1688617422001324,3337,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
1097,3338,295589201,584572.5,6045232.5,54.5475614,-1.69253798,1,3110,POINT (-1.69253798 54.5475614),295589201,13649,17190,54.5475614,-1.69253798,9.4534,69.421,89365.0,1459300.0,3.447,36.387,377,3,68.973,0.0,1.180261998422262,0.0082454604120991,3338,80.0,LIMESTONE,0.552380952,0,0–6,3.11475
1098,3339,295730748,542217.5,6045202.5,54.5525959,-2.34726535,1,3340,POINT (-2.34726535 54.5525959),295730748,13655,8719,54.5525959,-2.34726535,19.661,332.09,120510.0,1250100.0,56.539,-779.94,109,2,331.65,0.0,1.4085956332746683,0.068109029545874,3339,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
1099,3340,307482295,543002.5,6042852.5,54.5314116,-2.33547243,2,3341,POINT (-2.33547243 54.5314116),307482295,14125,8876,54.5314116,-2.33547243,14.704,163.34,117020.0,6168200.0,9.6869,21.779,109,2,164.22,0.0,1.462954466887351,0.0123753066538584,3340,818.0,SANDSTONE,0.619047619,1,6–11,8.492999999999999
1100,3341,308282172,541927.5,6042692.5,54.5300639,-2.35210623,2,3342,POINT (-2.35210623 54.5300639),308282172,14157,8661,54.5300639,-2.35210623,13.324,149.89,115430.0,8544500.0,4.8448,85.368,109,2,149.92,0.0,1.2851585714525795,0.0054698897875874,3341,818.0,SANDSTONE,0.619047619,0,0–6,3.11475
1101,3342,306981647,540062.5,6042952.5,54.5325513,-2.38088828,2,3279,POINT (-2.38088828 54.5325513),306981647,14105,8288,54.5325513,-2.38088828,11.565,139.59,113010.0,11408000.0,4.3372,89.812,109,2,139.97,0.0,1.186821148983148,0.0031941606231892,3342,818.0,SANDSTONE,0.619047619,0,0–6,3.11475
1102,3348,296184334,559877.5,6045112.5,54.5500063,-2.07427199,1,3179,POINT (-2.07427199 54.5500063),296184334,13673,12251,54.5500063,-2.07427199,18.966,354.13,126860.0,1360100.0,7.339,214.17,303,3,353.36,0.0,1.2734467154584992,0.0365826510986259,3348,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,1,6–11,8.492999999999999
1103,3350,296238966,583007.5,6045102.5,54.5466524,-1.71676221,1,2430,POINT (-1.71676221 54.5466524),296238966,13675,16877,54.5466524,-1.71676221,8.8579,77.09,92008.0,1368100.0,12.167,-26.994,373,3,80.782,0.0,1.1544588126120607,0.027256654935324,3350,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,2,11–15,12.7015
1104,3351,296303531,530787.5,6045087.5,54.5523868,-2.52399127,1,3294,POINT (-2.52399127 54.5523868),296303531,13678,6433,54.5523868,-2.52399127,13.773,157.52,100630.0,1288600.0,8.0472,47.802,156,2,158.64,0.0,1.5876313594737492,0.0133027204618986,3351,918.0,BRECCIA,1.19047619,1,6–11,8.492999999999999
1105,3355,296659926,562552.5,6045017.5,54.5488292,-2.0329421,1,3356,POINT (-2.0329421 54.5488292),296659926,13692,12786,54.5488292,-2.0329421,17.959,303.51,119630.0,1392800.0,18.613,-29.483,318,3,304.78,0.0,1.2059676418258958,0.0262462412230108,3355,722.0,MUDSTONE,0.619047619,3,15–20,17.142
1106,3356,298686348,568467.5,6044612.5,54.5444246,-1.94160733,2,2418,POINT (-1.94160733 54.5444246),298686348,13773,13969,54.5444246,-1.94160733,10.262,147.9,112480.0,35272000.0,43.706,-298.98,292,3,149.51,0.0,1.1669182918701089,0.0201595194561008,3356,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
1107,3360,297483137,553132.5,6044852.5,54.5484228,-2.17858645,1,3361,POINT (-2.17858645 54.5484228),297483137,13725,10902,54.5484228,-2.17858645,19.393,388.03,136220.0,1261800.0,32.78,-247.03,272,3,388.67,0.0,1.2489163413654398,0.0725620394333318,3360,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
1108,3361,296282995,553122.5,6045092.5,54.5505805,-2.1786977,2,3328,POINT (-2.1786977 54.5505805),296282995,13677,10900,54.5505805,-2.1786977,18.864,370.6,135920.0,6508200.0,28.321,-163.11,260,3,371.14,0.0,1.1363310286178554,0.0350747510833377,3361,722.0,MUDSTONE,0.619047619,6,28–34,31.032500000000002
1109,3364,297630177,538242.5,6044822.5,54.549497,-2.40876933,1,3305,POINT (-2.40876933 54.549497),297630177,13731,7924,54.549497,-2.40876933,13.493,145.13,110470.0,1285100.0,5.3903,72.052,130,2,144.78,0.0,1.409460777436324,0.0142876845931901,3364,818.0,SANDSTONE,0.619047619,0,0–6,3.11475
1110,3365,297726429,519442.5,6044802.5,54.5503884,-2.69941286,1,3366,POINT (-2.69941286 54.5503884),297726429,13735,4164,54.5503884,-2.69941286,17.192,259.79,104810.0,1345000.0,12.705,44.463,144,2,262.89,0.0,1.1950346504347291,0.0218597349540195,3365,706.0,SANDSTONE,0.552380952,2,11–15,12.7015
1111,3366,299751794,520067.5,6044397.5,54.5467243,-2.68977794,2,3315,POINT (-2.68977794 54.5467243),299751794,13816,4289,54.5467243,-2.68977794,15.715,243.51,103920.0,5310200.0,1.6729,216.89,140,2,243.18,0.0,1.1638254278696682,0.0082792927715282,3366,160.0,LIMESTONE,0.552380952,0,0–6,3.11475
1112,3367,297832315,548812.5,6044782.5,54.5482287,-2.24537733,1,3368,POINT (-2.24537733 54.5482287),297832315,13739,10038,54.5482287,-2.24537733,21.473,425.6,129270.0,1250600.0,28.041,-175.86,84,2,426.26,0.0,1.5700663290691204,0.0576515759513489,3367,705.0,SANDSTONE,0.552380952,5,24–28,26.1535
1113,3368,303682629,546922.5,6043612.5,54.5378933,-2.27477985,2,3369,POINT (-2.27477985 54.5378933),303682629,13973,9660,54.5378933,-2.27477985,17.133,297.45,125780.0,6274300.0,71.584,-925.61,84,2,300.81,0.0,1.428094599728076,0.0386858408852425,3368,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
1114,3369,313258240,544332.5,6041697.5,54.5209176,-2.31509498,2,3218,POINT (-2.31509498 54.5209176),313258240,14356,9142,54.5209176,-2.31509498,13.418,172.84,121180.0,9694400.0,14.069,-16.212,84,2,172.58,0.0,1.2337633264533996,0.01403937578378,3369,818.0,SANDSTONE,0.619047619,2,11–15,12.7015
1115,3373,298327349,523682.5,6044682.5,54.5491293,-2.63387214,1,3251,POINT (-2.63387214 54.5491293),298327349,13759,5012,54.5491293,-2.63387214,16.66,266.42,98202.0,1251800.0,24.529,-138.51,169,2,270.14,0.0,1.2573260599457845,0.0303640372032383,3373,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,5,24–28,26.1535
1116,3375,298504442,534042.5,6044647.5,54.5482242,-2.47371852,1,3049,POINT (-2.47371852 54.5482242),298504442,13766,7084,54.5482242,-2.47371852,10.299,136.05,104240.0,1418700.0,9.184,41.082,146,2,135.67,0.0,1.2209937297436848,0.0196486067894137,3375,818.0,SANDSTONE,0.619047619,1,6–11,8.492999999999999
1117,3379,299532966,551062.5,6044442.5,54.5449514,-2.21065576,1,3380,POINT (-2.21065576 54.5449514),299532966,13807,10488,54.5449514,-2.21065576,22.135,427.39,138490.0,1255000.0,9.7266,213.13,260,3,428.43,0.0,1.18525445888067,0.0228511961803552,3379,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,1,6–11,8.492999999999999
1118,3380,298158113,552607.5,6044717.5,54.5472644,-2.18672602,2,3361,POINT (-2.18672602 54.5472644),298158113,13752,10797,54.5472644,-2.18672602,19.547,391.53,136630.0,5018700.0,28.226,-161.24,260,3,390.47,0.0,1.1144884539478184,0.0328538638607433,3380,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,5,24–28,26.1535
1119,3381,299615068,586527.5,6044427.5,54.5399984,-1.66255998,1,3382,POINT (-1.66255998 54.5399984),299615068,13810,17581,54.5399984,-1.66255998,10.514,63.039,85916.0,1483400.0,3.8118,24.154,380,3,64.23,0.0,1.1890568569880613,0.0069030379219669,3381,80.0,LIMESTONE,0.552380952,0,0–6,3.11475
1120,3382,302990649,587442.5,6043752.5,54.5337767,-1.64862174,2,2434,POINT (-1.64862174 54.5337767),302990649,13945,17764,54.5337767,-1.64862174,8.3914,55.19,84564.0,3663900.0,3.8194,24.083,380,3,56.133,0.0,1.3379249585235855,0.0105250096737188,3382,250.0,"LIMESTONE, ARGILLACEOUS ROCKS AND SUBORDINATE SANDSTONE, INTERBEDDED",0.552380952,0,0–6,3.11475
1121,3398,299828660,529352.5,6044382.5,54.5461363,-2.54624748,1,3296,POINT (-2.54624748 54.5461363),299828660,13819,6146,54.5461363,-2.54624748,15.411,199.17,99124.0,1272400.0,2.4314,161.29,163,2,198.77,0.0,1.2983990852327354,0.0116838288355464,3398,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,0,0–6,3.11475
1122,3399,300279116,531362.5,6044292.5,54.545207,-2.51518621,1,3400,POINT (-2.51518621 54.545207),300279116,13837,6548,54.545207,-2.51518621,11.844,151.69,102110.0,1327300.0,5.8885,81.386,153,2,151.13,0.0,1.35271521207807,0.012597160412477,3399,160.0,LIMESTONE,0.552380952,0,0–6,3.11475
1123,3400,299929239,532187.5,6044362.5,54.5457843,-2.50242591,3,3293,POINT (-2.50242591 54.5457843),299929239,13823,6713,54.5457843,-2.50242591,10.322,141.26,100990.0,38054000.0,12.115,16.981,127,2,142.03,0.0,1.244029397817169,0.004174751822446,3400,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,2,11–15,12.7015
1124,3401,300508318,552237.5,6044247.5,54.5430792,-2.19252873,1,3380,POINT (-2.19252873 54.5430792),300508318,13846,10723,54.5430792,-2.19252873,20.739,418.68,137420.0,1647400.0,23.261,-62.394,265,3,420.01,0.0,1.3207083486532325,0.045388900842956,3401,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,4,20–24,21.8765
1125,3406,300790442,587707.5,6044192.5,54.5376841,-1.64439655,1,3382,POINT (-1.64439655 54.5376841),300790442,13857,17817,54.5376841,-1.64439655,9.3654,57.59,85155.0,1303600.0,2.2898,36.205,382,3,57.65,0.0,1.1506136118964354,0.0046725425863814,3406,250.0,"LIMESTONE, ARGILLACEOUS ROCKS AND SUBORDINATE SANDSTONE, INTERBEDDED",0.552380952,0,0–6,3.11475
1126,3407,300888794,579407.5,6044172.5,54.5388737,-1.77265204,1,2427,POINT (-1.77265204 54.5388737),300888794,13861,16157,54.5388737,-1.77265204,11.097,100.73,97846.0,1254800.0,12.216,-34.017,363,3,101.54,0.0,1.426846974245385,0.0245501611745161,3407,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,2,11–15,12.7015
1127,3408,300935997,565392.5,6044162.5,54.5407875,-1.98923322,1,3409,POINT (-1.98923322 54.5407875),300935997,13863,13354,54.5407875,-1.98923322,11.948,230.27,115950.0,1251000.0,94.139,-895.08,332,3,229.65,0.0,1.0769230769230769,0.2052307692307692,3408,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
1128,3409,301061024,565452.5,6044137.5,54.5405551,-1.98831152,2,3410,POINT (-1.98831152 54.5405551),301061024,13868,13366,54.5405551,-1.98831152,11.821,216.93,115880.0,23811000.0,69.253,-598.41,292,3,220.21,0.0,1.0871351458487868,0.0352231787255006,3409,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,8,43–129,85.96499999999999
1129,3410,300286106,566312.5,6044292.5,54.541836,-1.97498608,2,3356,POINT (-1.97498608 54.541836),300286106,13837,13538,54.541836,-1.97498608,11.367,186.15,114930.0,26231000.0,29.974,-156.78,292,3,183.93,0.0,1.1245603654439704,0.0175569118278497,3410,620.0,"MUDSTONE, SANDSTONE AND LIMESTONE",0.552380952,6,28–34,31.032500000000002
1130,3411,301003160,526162.5,6044147.5,54.5441993,-2.59558029,1,3412,POINT (-2.59558029 54.5441993),301003160,13866,5508,54.5441993,-2.59558029,14.157,185.19,99657.0,1250700.0,7.4071,79.494,161,2,184.36,0.0,1.294592082478003,0.0184941726068286,3411,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,1,6–11,8.492999999999999
1131,3412,297952793,526127.5,6044757.5,54.5496831,-2.59606715,2,3413,POINT (-2.59606715 54.5496831),297952793,13744,5501,54.5496831,-2.59606715,12.811,173.89,98866.0,4316200.0,15.805,-28.232,157,2,174.25,0.0,1.736931664785085,0.0169393830674584,3412,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,3,15–20,17.142
1132,3413,299453096,526757.5,6044457.5,54.5469541,-2.58635486,2,3414,POINT (-2.58635486 54.5469541),299453096,13804,5627,54.5469541,-2.58635486,11.62,162.07,97654.0,6669000.0,7.5553,74.054,157,2,161.84,0.0,1.219766853189396,0.0090019693962317,3413,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,1,6–11,8.492999999999999
1133,3414,296127695,526712.5,6045122.5,54.5529327,-2.58699013,3,3290,POINT (-2.58699013 54.5529327),296127695,13671,5618,54.5529327,-2.58699013,10.933,156.07,96841.0,33566000.0,13.096,12.579,137,2,155.76,0.0,1.3523988500744637,0.008148670490656,3414,40.0,"MUDSTONE, SILTSTONE AND SANDSTONE",0.695238095,2,11–15,12.7015
1134,3415,301186802,569267.5,6044112.5,54.539823,-1.92936069,1,2419,POINT (-1.92936069 54.539823),301186802,13873,14129,54.539823,-1.92936069,10.241,145.65,110890.0,1279200.0,39.016,-254.91,342,3,144.63,0.0,1.2346619958119869,0.0799567108487842,3415,252.0,LIMESTONE,0.504761905,7,34–43,38.533500000000004
1135,3419,301581606,543047.5,6044032.5,54.5420118,-2.33460461,1,3340,POINT (-2.33460461 54.5420118),301581606,13889,8885,54.5420118,-2.33460461,17.857,252.73,119040.0,1252700.0,46.352,-577.38,113,2,250.31,0.0,1.71062096060278,0.0756992117169715,3419,140.0,"LIMESTONE, SANDSTONE, SILTSTONE AND MUDSTONE",0.552380952,8,43–129,85.96499999999999
1136,3424,302027671,523102.5,6043942.5,54.5425058,-2.64289674,1,3425,POINT (-2.64289674 54.5425058),302027671,13907,4896,54.5425058,-2.64289674,19.295,277.15,106260.0,1325200.0,6.3587,155.74,136,2,278.43,0.0,1.3567757329290169,0.0140704182182969,3424,160.0,LIMESTONE,0.552380952,1,6–11,8.492999999999999
